'meeting_id';'meeting_date';'attendee_id'
104032;'2007-05-14 03:00:00';4905
104033;'1978-11-19 03:00:00';7050
104034;'1986-04-23 04:00:00';7032
104035;'2012-01-10 03:00:00';6239
104036;'1973-01-28 03:00:00';6135
104037;'1987-01-05 03:00:00';5706
104038;'1978-08-04 03:00:00';4438
104039;'2007-06-10 03:00:00';2870
104040;'1975-03-29 03:00:00';4995
104041;'1994-12-18 02:00:00';4818
104042;'1980-11-10 03:00:00';1759
104043;'2015-12-01 02:00:00';5540
104044;'2016-08-13 02:00:00';9198
104045;'1970-10-03 03:00:00';6090
104046;'1987-10-10 03:00:00';6264
104047;'2004-02-19 02:00:00';8347
104048;'1998-12-26 02:00:00';3277
104049;'1971-03-07 03:00:00';9133
104050;'2009-09-03 03:00:00';6805
104051;'1990-07-06 03:00:00';7631
104052;'1983-11-22 03:00:00';1172
104053;'2013-02-03 03:00:00';774
104054;'2010-02-18 02:00:00';221
104055;'1972-04-12 03:00:00';3830
104056;'2010-09-21 03:00:00';1630
104057;'2013-07-05 03:00:00';5398
104058;'2003-09-06 03:00:00';8505
104059;'2004-05-12 03:00:00';8598
104060;'1986-02-03 03:00:00';7298
104061;'2007-01-12 02:00:00';6188
104062;'1978-03-15 03:00:00';1732
104063;'2000-09-28 03:00:00';3449
104064;'1992-04-04 03:00:00';5119
104065;'2003-11-10 02:00:00';9259
104066;'1972-09-18 03:00:00';3932
104067;'1978-10-12 03:00:00';2699
104068;'1980-06-11 03:00:00';6849
104069;'1974-05-08 03:00:00';4215
104070;'1990-10-18 02:00:00';7007
104071;'1976-09-22 03:00:00';3274
104072;'2010-06-13 03:00:00';968
104073;'1978-08-10 03:00:00';1479
104074;'1996-12-24 02:00:00';9871
104075;'2000-12-15 02:00:00';4229
104076;'1973-04-12 03:00:00';5400
104077;'1998-07-23 03:00:00';7556
104078;'1996-01-23 02:00:00';5614
104079;'1996-03-30 02:00:00';1118
104080;'2003-07-26 03:00:00';6115
104081;'1995-04-10 03:00:00';7800
104082;'2014-08-17 03:00:00';2706
104083;'1986-08-07 04:00:00';999
104084;'1984-11-05 03:00:00';496
104085;'2008-04-14 03:00:00';672
104086;'2010-06-25 03:00:00';1489
104087;'2015-10-17 02:00:00';5592
104088;'2006-12-05 02:00:00';5351
104089;'2005-11-01 02:00:00';7178
104090;'1983-03-25 03:00:00';3813
104091;'1992-05-27 03:00:00';2423
104092;'1996-01-22 02:00:00';8994
104093;'1972-04-18 03:00:00';8567
104094;'2006-12-09 02:00:00';7322
104095;'1973-04-03 03:00:00';1885
104096;'2000-05-26 03:00:00';846
104097;'2004-03-11 02:00:00';6249
104098;'2017-07-28 02:00:00';3050
104099;'1985-08-15 04:00:00';1464
104100;'1997-11-06 02:00:00';7863
104101;'1991-06-18 03:00:00';4390
104102;'2001-03-12 02:00:00';4519
104103;'2011-01-04 02:00:00';3587
104104;'2015-05-27 02:00:00';3918
104105;'1984-01-20 03:00:00';7954
104106;'2009-07-08 03:00:00';6753
104107;'2000-08-04 03:00:00';654
104108;'1995-09-05 03:00:00';2886
104109;'2015-06-25 02:00:00';744
104110;'1991-10-14 02:00:00';1195
104111;'1989-04-01 03:00:00';668
104112;'2003-11-25 02:00:00';1810
104113;'2014-01-02 03:00:00';594
104114;'2004-10-31 02:00:00';7498
104115;'1991-11-02 02:00:00';1520
104116;'2002-10-25 03:00:00';3465
104117;'1971-08-23 03:00:00';8204
104118;'1971-03-05 03:00:00';1941
104119;'1996-02-23 02:00:00';318
104120;'1978-02-05 03:00:00';2146
104121;'1971-09-19 03:00:00';1284
104122;'1989-10-08 02:00:00';7253
104123;'2010-07-01 03:00:00';8352
104124;'1987-04-10 04:00:00';8968
104125;'2002-09-11 03:00:00';2716
104126;'2002-11-09 02:00:00';950
104127;'2010-04-09 03:00:00';4318
104128;'1987-09-05 04:00:00';3174
104129;'1973-08-14 03:00:00';5686
104130;'1977-10-08 03:00:00';8788
104131;'1977-03-06 03:00:00';4932
104132;'1979-12-24 03:00:00';6522
104133;'1987-06-12 04:00:00';8726
104134;'2001-03-17 02:00:00';4335
104135;'2006-07-08 03:00:00';7823
104136;'1974-10-04 03:00:00';6198
104137;'1975-09-07 03:00:00';8164
104138;'2003-02-04 02:00:00';6647
104139;'1992-05-26 03:00:00';2496
104140;'2008-10-01 03:00:00';362
104141;'1985-11-08 03:00:00';5991
104142;'1983-05-07 04:00:00';8287
104143;'2008-01-04 02:00:00';2375
104144;'2007-11-27 02:00:00';4699
104145;'1988-06-15 04:00:00';282
104146;'2005-07-18 03:00:00';1805
104147;'2008-08-18 03:00:00';3576
104148;'1970-04-18 03:00:00';6191
104149;'1971-05-18 03:00:00';9930
104150;'2011-09-26 03:00:00';1016
104151;'1986-01-30 03:00:00';9817
104152;'1972-09-23 03:00:00';2846
104153;'2002-03-28 02:00:00';1045
104154;'1979-01-09 03:00:00';3145
104155;'2012-10-08 03:00:00';1153
104156;'1985-12-19 03:00:00';8738
104157;'1984-03-31 03:00:00';604
104158;'1970-11-17 03:00:00';442
104159;'1983-07-15 04:00:00';1771
104160;'1978-03-16 03:00:00';6887
104161;'2004-10-21 03:00:00';9553
104162;'1972-06-24 03:00:00';6137
104163;'1983-08-21 04:00:00';6048
104164;'1989-08-03 03:00:00';4395
104165;'1988-11-28 03:00:00';89
104166;'2007-10-05 03:00:00';1061
104167;'2015-06-06 02:00:00';6688
104168;'1992-02-15 02:00:00';1502
104169;'2015-05-09 02:00:00';7067
104170;'1979-03-27 03:00:00';9247
104171;'1979-03-27 03:00:00';6265
104172;'1999-08-20 03:00:00';6099
104173;'1971-09-15 03:00:00';3535
104174;'2014-02-25 03:00:00';7434
104175;'2004-07-27 03:00:00';2973
104176;'1981-09-02 04:00:00';2525
104177;'1978-04-02 03:00:00';8272
104178;'1971-01-25 03:00:00';4732
104179;'1983-01-22 03:00:00';8576
104180;'2009-02-12 02:00:00';4994
104181;'1974-05-25 03:00:00';5242
104182;'1976-08-27 03:00:00';5882
104183;'2013-03-21 03:00:00';6360
104184;'2006-12-29 02:00:00';5467
104185;'1979-03-01 03:00:00';1371
104186;'1981-04-06 04:00:00';751
104187;'1973-09-22 03:00:00';1659
104188;'1985-11-12 03:00:00';8801
104189;'1979-06-11 03:00:00';3477
104190;'1990-10-25 02:00:00';2725
104191;'1989-11-16 02:00:00';4675
104192;'1975-02-07 03:00:00';4033
104193;'2012-07-04 03:00:00';6874
104194;'1990-08-16 03:00:00';1417
104195;'2009-12-06 02:00:00';9933
104196;'2005-05-09 03:00:00';6089
104197;'1971-05-23 03:00:00';3422
104198;'2008-05-25 03:00:00';9771
104199;'2002-08-14 03:00:00';4613
104200;'2006-02-18 02:00:00';7048
104201;'1970-06-16 03:00:00';6649
104202;'1975-03-24 03:00:00';3643
104203;'2009-04-01 03:00:00';2203
104204;'1998-05-27 03:00:00';7121
104205;'1977-10-25 03:00:00';1890
104206;'1980-05-02 03:00:00';7213
104207;'1987-01-20 03:00:00';7088
104208;'1979-11-18 03:00:00';8168
104209;'2002-12-08 02:00:00';3732
104210;'1970-12-23 03:00:00';869
104211;'1975-05-23 03:00:00';6761
104212;'2003-03-21 02:00:00';5139
104213;'1970-12-01 03:00:00';7996
104214;'1981-09-26 04:00:00';2811
104215;'1974-09-02 03:00:00';5050
104216;'2014-06-22 03:00:00';3785
104217;'1974-01-17 03:00:00';3720
104218;'2017-02-16 02:00:00';3544
104219;'1970-09-18 03:00:00';4412
104220;'1991-06-06 03:00:00';2326
104221;'2011-04-25 03:00:00';409
104222;'1979-09-04 03:00:00';9351
104223;'2014-12-29 02:00:00';3912
104224;'1998-12-25 02:00:00';5573
104225;'1971-09-11 03:00:00';177
104226;'2013-04-14 03:00:00';3796
104227;'1988-01-16 03:00:00';5737
104228;'2014-07-11 03:00:00';8852
104229;'1984-08-27 04:00:00';1894
104230;'2008-10-12 03:00:00';8240
104231;'1982-09-13 04:00:00';285
104232;'1999-01-20 02:00:00';3011
104233;'2003-07-29 03:00:00';5516
104234;'2017-02-23 02:00:00';5738
104235;'1998-01-27 02:00:00';1972
104236;'1987-04-28 04:00:00';7540
104237;'2008-08-24 03:00:00';1838
104238;'1997-02-26 02:00:00';1430
104239;'2006-11-29 02:00:00';3727
104240;'1980-02-06 03:00:00';1340
104241;'1994-07-21 03:00:00';4566
104242;'1973-09-14 03:00:00';1866
104243;'1984-01-13 03:00:00';2498
104244;'2011-12-20 03:00:00';2368
104245;'1979-11-18 03:00:00';9056
104246;'1996-06-22 03:00:00';7580
104247;'1973-12-27 03:00:00';3585
104248;'1974-02-05 03:00:00';345
104249;'1989-04-27 03:00:00';6683
104250;'1997-12-27 02:00:00';5861
104251;'2006-10-19 03:00:00';3526
104252;'2006-04-25 03:00:00';8000
104253;'2000-05-18 03:00:00';9383
104254;'1983-01-02 03:00:00';2800
104255;'1991-07-16 03:00:00';1001
104256;'2001-07-21 03:00:00';3121
104257;'2011-02-24 02:00:00';2742
104258;'1971-12-08 03:00:00';6906
104259;'1988-12-02 03:00:00';7398
104260;'1994-10-11 02:00:00';8620
104261;'2012-11-19 03:00:00';5839
104262;'1997-06-03 03:00:00';8339
104263;'2009-08-29 03:00:00';9162
104264;'2004-10-05 03:00:00';4639
104265;'2002-09-27 03:00:00';8470
104266;'2001-04-08 03:00:00';6716
104267;'1990-03-10 02:00:00';6326
104268;'1991-01-15 02:00:00';8620
104269;'2011-08-28 03:00:00';6629
104270;'2011-11-16 03:00:00';1015
104271;'1973-07-24 03:00:00';5578
104272;'1996-05-16 03:00:00';1193
104273;'1973-05-08 03:00:00';2006
104274;'1990-09-01 03:00:00';3498
104275;'1998-02-18 02:00:00';2506
104276;'1997-04-24 03:00:00';7931
104277;'1993-12-22 02:00:00';9750
104278;'1980-08-22 03:00:00';2315
104279;'2005-09-03 03:00:00';3740
104280;'1991-10-10 02:00:00';9561
104281;'2015-01-13 02:00:00';6419
104282;'1970-01-21 03:00:00';3044
104283;'1980-12-28 03:00:00';5800
104284;'2012-02-01 03:00:00';2847
104285;'1994-11-20 02:00:00';366
104286;'1979-04-09 03:00:00';5584
104287;'1998-12-04 02:00:00';3670
104288;'1993-11-25 02:00:00';2423
104289;'1989-04-30 03:00:00';7834
104290;'1983-02-06 03:00:00';3132
104291;'2014-11-04 02:00:00';7315
104292;'2012-07-02 03:00:00';7793
104293;'2007-05-27 03:00:00';4378
104294;'1973-07-23 03:00:00';9158
104295;'1991-03-09 02:00:00';4060
104296;'2014-04-14 03:00:00';3516
104297;'2014-12-06 02:00:00';1574
104298;'1975-05-15 03:00:00';9585
104299;'2000-09-19 03:00:00';6384
104300;'1999-11-10 02:00:00';7050
104301;'1970-09-13 03:00:00';4150
104302;'1996-02-27 02:00:00';6687
104303;'1981-02-26 03:00:00';33
104304;'1972-06-10 03:00:00';2543
104305;'2017-03-06 02:00:00';8821
104306;'1974-11-22 03:00:00';1765
104307;'1992-10-01 02:00:00';2979
104308;'1984-07-09 04:00:00';8290
104309;'2001-11-06 02:00:00';7183
104310;'1974-08-23 03:00:00';8666
104311;'1977-10-20 03:00:00';5660
104312;'2010-03-04 02:00:00';5259
104313;'1994-06-10 03:00:00';834
104314;'2006-05-04 03:00:00';8983
104315;'1982-07-18 04:00:00';3810
104316;'1973-07-05 03:00:00';1491
104317;'1970-04-16 03:00:00';7408
104318;'2016-11-08 02:00:00';6615
104319;'2001-07-01 03:00:00';8815
104320;'1996-07-26 03:00:00';5974
104321;'2011-09-04 03:00:00';1419
104322;'1975-06-19 03:00:00';696
104323;'2012-01-23 03:00:00';7984
104324;'1985-09-26 04:00:00';4995
104325;'2007-10-21 03:00:00';2536
104326;'1998-11-14 02:00:00';3865
104327;'1998-03-23 02:00:00';3953
104328;'2000-07-31 03:00:00';8794
104329;'1993-06-26 03:00:00';4492
104330;'1986-06-19 04:00:00';3929
104331;'1976-07-19 03:00:00';6770
104332;'1995-05-28 03:00:00';6956
104333;'2012-02-06 03:00:00';6241
104334;'1993-12-05 02:00:00';7134
104335;'1985-09-21 04:00:00';308
104336;'2015-12-21 02:00:00';7599
104337;'2002-03-15 02:00:00';6673
104338;'1998-10-25 02:00:00';1787
104339;'2012-05-02 03:00:00';1388
104340;'2013-11-02 03:00:00';3863
104341;'2014-07-15 03:00:00';4921
104342;'2008-10-14 03:00:00';5527
104343;'1971-11-06 03:00:00';7519
104344;'1974-07-25 03:00:00';3837
104345;'1990-03-08 02:00:00';7368
104346;'1976-07-05 03:00:00';6317
104347;'1983-05-22 04:00:00';5444
104348;'1994-01-21 02:00:00';1612
104349;'2006-02-20 02:00:00';3405
104350;'2001-08-17 03:00:00';4838
104351;'2011-10-31 03:00:00';2597
104352;'2005-01-31 02:00:00';206
104353;'1998-01-23 02:00:00';4043
104354;'2014-04-26 03:00:00';1536
104355;'1988-09-10 04:00:00';7501
104356;'2012-07-26 03:00:00';5490
104357;'1992-04-17 03:00:00';4679
104358;'1975-08-08 03:00:00';1946
104359;'1972-09-05 03:00:00';42
104360;'1981-03-31 03:00:00';281
104361;'1987-05-30 04:00:00';8200
104362;'2008-07-23 03:00:00';9813
104363;'1977-09-15 03:00:00';1420
104364;'2011-05-19 03:00:00';9876
104365;'1978-11-20 03:00:00';4454
104366;'1993-11-12 02:00:00';8100
104367;'2016-11-22 02:00:00';8292
104368;'1997-03-05 02:00:00';359
104369;'2001-09-14 03:00:00';6156
104370;'2015-06-09 02:00:00';5724
104371;'2003-01-30 02:00:00';7318
104372;'2014-12-17 02:00:00';425
104373;'2003-06-28 03:00:00';134
104374;'1999-12-17 02:00:00';5796
104375;'2015-07-20 02:00:00';8934
104376;'1988-10-12 03:00:00';2689
104377;'2015-03-11 02:00:00';6163
104378;'2005-09-16 03:00:00';8502
104379;'2017-05-21 02:00:00';1518
104380;'1973-03-27 03:00:00';2330
104381;'2001-05-12 03:00:00';4963
104382;'1993-11-12 02:00:00';5531
104383;'2008-07-09 03:00:00';4278
104384;'1982-02-20 03:00:00';8047
104385;'2009-04-26 03:00:00';9961
104386;'2010-01-19 02:00:00';7507
104387;'1982-07-02 04:00:00';7610
104388;'1993-10-12 02:00:00';3711
104389;'2007-04-01 03:00:00';5225
104390;'1970-06-27 03:00:00';3306
104391;'1978-01-08 03:00:00';2728
104392;'1975-12-18 03:00:00';4202
104393;'1992-08-19 03:00:00';4683
104394;'1975-07-27 03:00:00';4355
104395;'2014-12-19 02:00:00';3134
104396;'1974-01-16 03:00:00';3185
104397;'1999-12-03 02:00:00';4838
104398;'2016-07-10 02:00:00';6033
104399;'1998-02-24 02:00:00';3839
104400;'1976-08-18 03:00:00';6521
104401;'1998-09-12 03:00:00';7733
104402;'1982-10-10 03:00:00';5256
104403;'1989-01-21 03:00:00';559
104404;'1994-06-19 03:00:00';8856
104405;'1985-12-05 03:00:00';2453
104406;'1994-11-29 02:00:00';8752
104407;'2005-12-11 02:00:00';1506
104408;'2006-10-25 03:00:00';6950
104409;'1999-08-09 03:00:00';1572
104410;'2014-04-27 03:00:00';898
104411;'1996-03-13 02:00:00';6192
104412;'1992-03-07 02:00:00';6077
104413;'1977-06-22 03:00:00';7235
104414;'1979-01-05 03:00:00';7656
104415;'1992-11-01 02:00:00';6388
104416;'1977-06-15 03:00:00';3337
104417;'1980-03-13 03:00:00';1781
104418;'2006-02-14 02:00:00';3728
104419;'1985-02-07 03:00:00';8200
104420;'1997-09-21 03:00:00';6441
104421;'1986-08-27 04:00:00';6733
104422;'1981-08-23 04:00:00';5034
104423;'1993-12-17 02:00:00';7737
104424;'1993-05-26 03:00:00';4459
104425;'1984-03-11 03:00:00';5523
104426;'2006-07-13 03:00:00';8277
104427;'2003-12-03 02:00:00';2969
104428;'2015-07-10 02:00:00';9187
104429;'1988-05-06 04:00:00';111
104430;'1998-01-17 02:00:00';1701
104431;'1986-08-12 04:00:00';3095
104432;'2003-02-27 02:00:00';2404
104433;'1987-04-10 04:00:00';4540
104434;'1972-12-21 03:00:00';9568
104435;'2014-01-07 03:00:00';4712
104436;'1974-10-21 03:00:00';2020
104437;'1979-09-13 03:00:00';2934
104438;'1985-07-11 04:00:00';3099
104439;'2009-11-06 02:00:00';402
104440;'1980-05-12 03:00:00';1628
104441;'1989-04-21 03:00:00';6204
104442;'1980-04-14 03:00:00';7361
104443;'2009-03-24 02:00:00';59
104444;'1979-06-10 03:00:00';9622
104445;'1998-09-13 03:00:00';8718
104446;'2015-11-06 02:00:00';1980
104447;'1985-02-05 03:00:00';4845
104448;'2013-04-18 03:00:00';5341
104449;'1984-03-08 03:00:00';3183
104450;'1996-12-26 02:00:00';8377
104451;'1988-05-12 04:00:00';5413
104452;'1975-07-17 03:00:00';7039
104453;'1988-04-25 04:00:00';6899
104454;'1990-04-15 03:00:00';5560
104455;'2004-05-02 03:00:00';3039
104456;'1977-06-13 03:00:00';222
104457;'1977-11-30 03:00:00';5186
104458;'2014-10-25 03:00:00';1594
104459;'1992-09-06 03:00:00';8907
104460;'1974-09-14 03:00:00';2538
104461;'2003-01-14 02:00:00';4387
104462;'1978-05-11 03:00:00';4721
104463;'1987-08-31 04:00:00';5019
104464;'2000-01-11 02:00:00';3976
104465;'1999-07-15 03:00:00';1505
104466;'2013-05-23 03:00:00';9650
104467;'1980-09-23 03:00:00';4402
104468;'1985-04-14 04:00:00';6206
104469;'1996-01-19 02:00:00';8393
104470;'2006-02-24 02:00:00';229
104471;'1987-08-22 04:00:00';8613
104472;'1971-05-04 03:00:00';9235
104473;'1980-12-08 03:00:00';6953
104474;'2006-07-12 03:00:00';5043
104475;'2007-08-11 03:00:00';6029
104476;'2015-02-27 02:00:00';2355
104477;'2014-12-09 02:00:00';6962
104478;'1987-08-12 04:00:00';7415
104479;'2002-10-02 03:00:00';9187
104480;'1999-07-07 03:00:00';4857
104481;'2016-12-30 02:00:00';1735
104482;'1985-12-21 03:00:00';2446
104483;'1989-12-24 02:00:00';8915
104484;'2008-03-25 02:00:00';6931
104485;'1974-01-12 03:00:00';7531
104486;'1977-05-22 03:00:00';5958
104487;'1976-12-22 03:00:00';8553
104488;'1984-12-25 03:00:00';5361
104489;'1992-06-24 03:00:00';4262
104490;'2003-06-13 03:00:00';6578
104491;'1984-01-22 03:00:00';7078
104492;'1999-08-16 03:00:00';1286
104493;'1996-11-04 02:00:00';3521
104494;'2001-09-08 03:00:00';9939
104495;'2009-07-23 03:00:00';5179
104496;'1989-05-22 03:00:00';309
104497;'1988-01-13 03:00:00';3620
104498;'2002-01-03 02:00:00';2576
104499;'1974-06-21 03:00:00';5163
104500;'1981-06-09 04:00:00';5364
104501;'1991-08-24 03:00:00';4894
104502;'1974-02-25 03:00:00';9215
104503;'1987-02-01 03:00:00';237
104504;'1973-11-30 03:00:00';92
104505;'1996-12-13 02:00:00';5469
104506;'2002-05-03 03:00:00';1865
104507;'2000-04-22 03:00:00';4248
104508;'1985-08-18 04:00:00';6438
104509;'1978-05-06 03:00:00';7089
104510;'1983-02-05 03:00:00';153
104511;'1997-10-19 03:00:00';7221
104512;'2011-12-11 03:00:00';1503
104513;'1980-09-16 03:00:00';4381
104514;'1988-05-22 04:00:00';4061
104515;'2011-10-14 03:00:00';2640
104516;'2016-03-20 02:00:00';4356
104517;'2012-02-10 03:00:00';1606
104518;'2009-01-21 02:00:00';7683
104519;'1982-06-22 04:00:00';8663
104520;'2014-03-11 03:00:00';1510
104521;'1984-10-26 03:00:00';4449
104522;'2011-02-06 02:00:00';4333
104523;'2014-06-25 03:00:00';6713
104524;'2014-09-10 03:00:00';3287
104525;'1975-12-22 03:00:00';9896
104526;'1984-10-28 03:00:00';5549
104527;'1984-09-01 04:00:00';1399
104528;'1978-07-03 03:00:00';8075
104529;'2007-01-19 02:00:00';2294
104530;'1983-07-09 04:00:00';8569
104531;'1978-11-21 03:00:00';725
104532;'1970-09-10 03:00:00';5320
104533;'1990-06-08 03:00:00';262
104534;'1972-06-16 03:00:00';823
104535;'1970-12-23 03:00:00';2089
104536;'1993-05-08 03:00:00';8133
104537;'1990-10-27 02:00:00';7767
104538;'2008-12-03 02:00:00';1249
104539;'1987-11-07 03:00:00';1563
104540;'1996-12-11 02:00:00';1374
104541;'2011-10-21 03:00:00';2026
104542;'2011-04-13 03:00:00';5474
104543;'2008-11-18 02:00:00';6131
104544;'1982-12-02 03:00:00';8941
104545;'1989-04-12 03:00:00';3842
104546;'1977-03-04 03:00:00';9127
104547;'1993-02-08 02:00:00';7534
104548;'2017-08-21 02:00:00';2146
104549;'1998-08-07 03:00:00';6770
104550;'2000-08-26 03:00:00';6639
104551;'2000-01-16 02:00:00';4569
104552;'1999-12-06 02:00:00';2028
104553;'1997-05-10 03:00:00';1858
104554;'2017-05-02 02:00:00';2283
104555;'2007-02-05 02:00:00';6019
104556;'1980-09-09 03:00:00';2718
104557;'2000-10-14 03:00:00';3658
104558;'1985-04-17 04:00:00';6830
104559;'2012-02-01 03:00:00';2079
104560;'1970-11-02 03:00:00';3178
104561;'1982-10-14 03:00:00';5445
104562;'2008-08-15 03:00:00';5341
104563;'1997-05-29 03:00:00';3775
104564;'1990-09-01 03:00:00';4296
104565;'1990-10-24 02:00:00';3039
104566;'1983-06-16 04:00:00';6223
104567;'2002-07-12 03:00:00';5162
104568;'1997-02-11 02:00:00';336
104569;'2014-08-26 03:00:00';167
104570;'1976-04-22 03:00:00';9661
104571;'1981-08-27 04:00:00';2854
104572;'2009-11-27 02:00:00';6923
104573;'1989-07-12 03:00:00';4605
104574;'1986-09-26 04:00:00';8579
104575;'1997-08-29 03:00:00';6254
104576;'2013-05-12 03:00:00';5749
104577;'2007-06-27 03:00:00';516
104578;'2012-04-21 03:00:00';2061
104579;'2008-04-27 03:00:00';6012
104580;'1989-06-24 03:00:00';6542
104581;'2014-03-03 03:00:00';4225
104582;'1987-05-11 04:00:00';6394
104583;'1974-07-21 03:00:00';4031
104584;'2006-11-25 02:00:00';4179
104585;'1975-08-01 03:00:00';4761
104586;'2000-10-29 02:00:00';2572
104587;'1976-12-25 03:00:00';4374
104588;'1990-08-12 03:00:00';1961
104589;'2000-01-05 02:00:00';4726
104590;'1982-08-13 04:00:00';550
104591;'1995-06-20 03:00:00';6371
104592;'1998-04-13 03:00:00';2483
104593;'2006-11-23 02:00:00';6627
104594;'1994-10-03 02:00:00';4156
104595;'1988-01-10 03:00:00';7769
104596;'2007-07-23 03:00:00';1654
104597;'2017-04-10 02:00:00';3179
104598;'2005-12-29 02:00:00';6469
104599;'2011-04-09 03:00:00';6174
104600;'1982-07-05 04:00:00';9755
104601;'1992-07-10 03:00:00';733
104602;'1984-12-25 03:00:00';6812
104603;'1991-01-26 02:00:00';5033
104604;'1984-04-03 04:00:00';6797
104605;'1994-08-09 03:00:00';7866
104606;'2002-09-25 03:00:00';3754
104607;'1984-02-01 03:00:00';6708
104608;'2009-12-12 02:00:00';7062
104609;'2013-04-20 03:00:00';3413
104610;'1995-07-26 03:00:00';957
104611;'1989-01-07 03:00:00';42
104612;'1977-02-07 03:00:00';6790
104613;'2011-08-27 03:00:00';9457
104614;'1972-06-22 03:00:00';3124
104615;'1992-10-25 02:00:00';1082
104616;'1978-01-14 03:00:00';332
104617;'2002-04-14 03:00:00';9542
104618;'1987-10-15 03:00:00';5024
104619;'1982-05-24 04:00:00';1778
104620;'1999-04-06 03:00:00';6298
104621;'2012-11-27 03:00:00';6797
104622;'1997-09-23 03:00:00';3237
104623;'1972-08-15 03:00:00';676
104624;'1977-11-16 03:00:00';5508
104625;'1971-12-24 03:00:00';9646
104626;'1972-09-01 03:00:00';9638
104627;'1979-01-29 03:00:00';7763
104628;'2003-11-08 02:00:00';4833
104629;'2013-07-21 03:00:00';1881
104630;'1980-02-05 03:00:00';8443
104631;'1970-01-11 03:00:00';38
104632;'1986-09-17 04:00:00';7720
104633;'1991-12-08 02:00:00';3385
104634;'1994-09-24 03:00:00';6782
104635;'2014-08-17 03:00:00';6548
104636;'1982-03-27 03:00:00';1508
104637;'1972-06-28 03:00:00';4386
104638;'1974-04-05 03:00:00';681
104639;'1986-08-15 04:00:00';1942
104640;'1977-08-04 03:00:00';9024
104641;'1970-10-24 03:00:00';2932
104642;'1996-06-09 03:00:00';8265
104643;'1994-11-14 02:00:00';6616
104644;'1980-09-09 03:00:00';7547
104645;'2012-12-26 03:00:00';244
104646;'2007-03-21 02:00:00';7006
104647;'2015-02-13 02:00:00';3000
104648;'1989-05-27 03:00:00';5605
104649;'2014-01-22 03:00:00';1210
104650;'2011-11-28 03:00:00';7368
104651;'1993-04-17 03:00:00';1109
104652;'2017-05-04 02:00:00';4912
104653;'1980-12-26 03:00:00';1181
104654;'2000-07-22 03:00:00';7531
104655;'1980-09-03 03:00:00';1584
104656;'1999-05-23 03:00:00';7039
104657;'1999-10-21 03:00:00';4920
104658;'1986-06-17 04:00:00';5899
104659;'1970-05-08 03:00:00';5806
104660;'1980-07-23 03:00:00';4505
104661;'2012-03-10 03:00:00';8696
104662;'2013-05-15 03:00:00';9808
104663;'2003-03-14 02:00:00';4051
104664;'1977-08-04 03:00:00';7750
104665;'1991-07-07 03:00:00';1164
104666;'1998-12-22 02:00:00';3699
104667;'1985-01-08 03:00:00';9559
104668;'2006-12-12 02:00:00';4832
104669;'2006-03-10 02:00:00';4755
104670;'1998-02-08 02:00:00';7182
104671;'2014-05-07 03:00:00';949
104672;'1979-05-01 03:00:00';3204
104673;'2009-06-01 03:00:00';4561
104674;'1992-11-02 02:00:00';608
104675;'1972-04-15 03:00:00';5767
104676;'2016-12-26 02:00:00';4894
104677;'1979-02-23 03:00:00';2857
104678;'1991-04-03 03:00:00';6278
104679;'1972-11-23 03:00:00';4555
104680;'1984-07-25 04:00:00';7248
104681;'2013-02-23 03:00:00';7523
104682;'1985-12-25 03:00:00';8131
104683;'1980-01-29 03:00:00';5760
104684;'1998-03-12 02:00:00';2811
104685;'1973-05-10 03:00:00';5335
104686;'1992-12-07 02:00:00';1208
104687;'2012-05-24 03:00:00';6905
104688;'1996-11-09 02:00:00';6995
104689;'1989-10-26 02:00:00';512
104690;'1994-12-15 02:00:00';3580
104691;'1981-07-12 04:00:00';6296
104692;'1986-01-06 03:00:00';9566
104693;'1982-09-16 04:00:00';2250
104694;'1991-06-26 03:00:00';6772
104695;'1977-03-13 03:00:00';9476
104696;'1970-05-31 03:00:00';3221
104697;'2012-03-01 03:00:00';8516
104698;'1972-10-31 03:00:00';4683
104699;'2012-11-27 03:00:00';1267
104700;'2004-11-16 02:00:00';4834
104701;'1995-01-10 02:00:00';3326
104702;'1998-09-25 03:00:00';4651
104703;'1987-07-27 04:00:00';1984
104704;'2016-04-04 02:00:00';1920
104705;'2001-01-24 02:00:00';9836
104706;'1972-06-25 03:00:00';9394
104707;'1974-10-04 03:00:00';4213
104708;'1988-12-09 03:00:00';2318
104709;'1998-08-27 03:00:00';8240
104710;'2005-01-20 02:00:00';3166
104711;'1985-10-09 03:00:00';7745
104712;'2012-09-01 03:00:00';1403
104713;'2016-10-31 02:00:00';2275
104714;'1998-08-29 03:00:00';576
104715;'2012-03-20 03:00:00';5476
104716;'2003-10-20 03:00:00';6363
104717;'2003-09-24 03:00:00';2172
104718;'1983-07-09 04:00:00';9948
104719;'1993-08-17 03:00:00';3134
104720;'2005-04-04 03:00:00';1216
104721;'1988-06-08 04:00:00';6662
104722;'1999-01-17 02:00:00';503
104723;'1995-05-17 03:00:00';1443
104724;'1972-02-10 03:00:00';2353
104725;'1987-03-02 03:00:00';9166
104726;'1998-02-26 02:00:00';7223
104727;'2010-01-11 02:00:00';2152
104728;'1977-07-26 03:00:00';5814
104729;'1997-01-15 02:00:00';6387
104730;'2002-03-11 02:00:00';998
104731;'1992-04-15 03:00:00';2503
104732;'1976-06-18 03:00:00';8504
104733;'1980-04-15 03:00:00';3924
